epoch,accuracy_train,accuracy_test
232,0.3494643568992615,0.3574593663215637
233,0.36738085746765137,0.3574593663215637
234,0.35777613520622253,0.3596750497817993
235,0.3609161376953125,0.3596750497817993
236,0.36442556977272034,0.36115214228630066
237,0.37015146017074585,0.3618907034397125
238,0.3618396818637848,0.3604135811328888
239,0.3623937964439392,0.3604135811328888
240,0.35500553250312805,0.3618907034397125
241,0.3505725860595703,0.362629234790802
242,0.3671961724758148,0.362629234790802
243,0.36775028705596924,0.36410635709762573
244,0.36257851123809814,0.3648449182510376
245,0.35648319125175476,0.3648449182510376
246,0.35833024978637695,0.36410635709762573
247,0.36165496706962585,0.36410635709762573
248,0.3494643568992615,0.36410635709762573
249,0.3660879135131836,0.3648449182510376
250,0.3657185137271881,0.3655834496021271
251,0.3627631962299347,0.3655834496021271
252,0.36497968435287476,0.36632201075553894
253,0.3742150068283081,0.3677991032600403
254,0.36590322852134705,0.36853766441345215
255,0.352050244808197,0.36853766441345215
256,0.35777613520622253,0.36853766441345215
257,0.36202436685562134,0.3700147569179535
258,0.36313262581825256,0.3714918792247772
259,0.3657185137271881,0.37296897172927856
260,0.3548208475112915,0.37370753288269043
261,0.36350202560424805,0.37370753288269043
262,0.36017730832099915,0.37370753288269043
263,0.36959734559059143,0.37296897172927856
264,0.3603620231151581,0.3722304403781891
265,0.36405614018440247,0.3714918792247772
266,0.3712596893310547,0.3700147569179535
267,0.36350202560424805,0.3700147569179535
268,0.3572220206260681,0.3700147569179535
269,0.37439969182014465,0.3714918792247772
270,0.3660879135131836,0.37296897172927856
271,0.37347617745399475,0.37296897172927856
272,0.36978206038475037,0.3722304403781891
273,0.36350202560424805,0.3722304403781891
274,0.36978206038475037,0.3722304403781891
275,0.3694126307964325,0.3722304403781891
276,0.35740673542022705,0.37296897172927856
277,0.3756926357746124,0.37370753288269043
278,0.3745844066143036,0.37296897172927856
279,0.3627631962299347,0.37296897172927856
280,0.3586996793746948,0.37296897172927856
281,0.36978206038475037,0.3714918792247772
282,0.36313262581825256,0.3714918792247772
283,0.3714444041252136,0.3714918792247772
284,0.36830440163612366,0.3722304403781891
285,0.36922791600227356,0.37296897172927856
286,0.3614702522754669,0.37370753288269043
287,0.37384557723999023,0.37370753288269043
288,0.36959734559059143,0.3744460940361023
289,0.37015146017074585,0.37592318654060364
290,0.36645734310150146,0.3751846253871918
291,0.372183233499527,0.3751846253871918
292,0.3618396818637848,0.3744460940361023
293,0.3727373480796814,0.3744460940361023
294,0.36738085746765137,0.3744460940361023
295,0.37680089473724365,0.3751846253871918
296,0.369043231010437,0.37592318654060364
297,0.37901735305786133,0.37592318654060364
298,0.369043231010437,0.3766617476940155
299,0.3731067478656769,0.3766617476940155
300,0.37255263328552246,0.37592318654060364
301,0.37495383620262146,0.37296897172927856
302,0.3646102845668793,0.3744460940361023
303,0.37439969182014465,0.37592318654060364
304,0.3657185137271881,0.37592318654060364
305,0.3684891164302826,0.3751846253871918
306,0.36645734310150146,0.37592318654060364
307,0.36442556977272034,0.3766617476940155
308,0.3614702522754669,0.3788774013519287
309,0.377539724111557,0.37813884019851685
310,0.36959734559059143,0.3766617476940155
311,0.36830440163612366,0.3744460940361023
312,0.3708902895450592,0.37592318654060364
313,0.3609161376953125,0.3766617476940155
314,0.38012561202049255,0.3766617476940155
315,0.37255263328552246,0.37740030884742737
316,0.3681196868419647,0.37740030884742737
317,0.37052085995674133,0.37813884019851685
318,0.36497968435287476,0.3788774013519287
319,0.3708902895450592,0.3788774013519287
320,0.3902844488620758,0.37813884019851685
321,0.3684891164302826,0.37813884019851685
322,0.36922791600227356,0.37813884019851685
323,0.37439969182014465,0.3766617476940155
324,0.38437384366989136,0.37813884019851685
325,0.3747691214084625,0.37740030884742737
326,0.38345029950141907,0.3766617476940155
327,0.369043231010437,0.3766617476940155
328,0.37107500433921814,0.3766617476940155
329,0.372183233499527,0.3766617476940155
330,0.37015146017074585,0.3766617476940155
331,0.3727373480796814,0.37740030884742737
332,0.3745844066143036,0.37740030884742737
333,0.3708902895450592,0.37813884019851685
334,0.3745844066143036,0.3796159625053406
335,0.38381972908973694,0.3788774013519287
336,0.3869597315788269,0.3796159625053406
337,0.3816032409667969,0.38035449385643005
338,0.36645734310150146,0.38035449385643005
339,0.3756926357746124,0.38035449385643005
340,0.37680089473724365,0.3810930550098419
341,0.37292206287384033,0.3810930550098419
342,0.38234207034111023,0.38035449385643005
343,0.3779091238975525,0.3796159625053406
344,0.3808644115924835,0.38035449385643005
345,0.37199851870536804,0.3818316161632538
346,0.37624678015708923,0.38035449385643005
347,0.3684891164302826,0.3796159625053406
348,0.3684891164302826,0.38035449385643005
349,0.37864795327186584,0.38035449385643005
350,0.3854820728302002,0.38035449385643005
351,0.37070557475090027,0.3810930550098419
352,0.37624678015708923,0.3833087086677551
353,0.38917621970176697,0.3833087086677551
354,0.3797561824321747,0.3810930550098419
355,0.37495383620262146,0.3810930550098419
356,0.37439969182014465,0.38035449385643005
357,0.3779091238975525,0.3818316161632538
358,0.37587735056877136,0.3818316161632538
359,0.37107500433921814,0.3818316161632538
360,0.3736608922481537,0.38257017731666565
361,0.3745844066143036,0.38257017731666565
362,0.3817879557609558,0.38257017731666565
363,0.3712596893310547,0.3833087086677551
364,0.37624678015708923,0.38257017731666565
365,0.37772440910339355,0.3833087086677551
366,0.3756926357746124,0.3833087086677551
367,0.3708902895450592,0.3833087086677551
368,0.38566678762435913,0.3833087086677551
369,0.37735500931739807,0.38257017731666565
370,0.378278523683548,0.3818316161632538
371,0.3814185559749603,0.3833087086677551
372,0.377539724111557,0.384047269821167
373,0.3712596893310547,0.38478583097457886
374,0.3784632384777069,0.38478583097457886
375,0.38049501180648804,0.38478583097457886
376,0.3851126730442047,0.3833087086677551
377,0.3742150068283081,0.38257017731666565
378,0.37587735056877136,0.3818316161632538
379,0.38104912638664246,0.3833087086677551
380,0.3756926357746124,0.38257017731666565
381,0.3851126730442047,0.38257017731666565
382,0.38437384366989136,0.3833087086677551
383,0.38049501180648804,0.3833087086677551
384,0.37495383620262146,0.38478583097457886
385,0.38529738783836365,0.38478583097457886
386,0.378278523683548,0.38478583097457886
387,0.38529738783836365,0.3862629234790802
388,0.3814185559749603,0.38700148463249207
389,0.3766161799430847,0.38700148463249207
390,0.38474324345588684,0.3862629234790802
391,0.37901735305786133,0.38700148463249207
392,0.3869597315788269,0.38774001598358154
393,0.3840044438838959,0.38700148463249207
394,0.37864795327186584,0.3862629234790802
395,0.3803102970123291,0.3862629234790802
396,0.3799408972263336,0.38700148463249207
397,0.38806796073913574,0.38700148463249207
398,0.3793867826461792,0.38774001598358154
399,0.3703361749649048,0.38774001598358154
400,0.3745844066143036,0.3862629234790802
401,0.3832656145095825,0.3862629234790802
402,0.386036217212677,0.38700148463249207
403,0.37347617745399475,0.38700148463249207
404,0.39046916365623474,0.38700148463249207
405,0.3930550515651703,0.3862629234790802
406,0.39379388093948364,0.3862629234790802
407,0.38529738783836365,0.3862629234790802
408,0.38252678513526917,0.38774001598358154
409,0.3915773928165436,0.3884785771369934
410,0.38474324345588684,0.3892171382904053
411,0.383635014295578,0.3906942307949066
412,0.3788326680660248,0.3914327919483185
413,0.38714444637298584,0.39217135310173035
414,0.3926856219768524,0.3914327919483185
415,0.3769855797290802,0.3906942307949066
416,0.3873291611671448,0.3906942307949066
417,0.3878832757472992,0.39217135310173035
418,0.3793867826461792,0.39217135310173035
419,0.37864795327186584,0.39217135310173035
420,0.3954562246799469,0.39217135310173035
421,0.3827114999294281,0.3929098844528198
422,0.37957146763801575,0.3936484456062317
423,0.3817879557609558,0.39217135310173035
424,0.3845585584640503,0.3929098844528198
425,0.378278523683548,0.39217135310173035
426,0.3906538486480713,0.39438700675964355
427,0.38585150241851807,0.3936484456062317
428,0.38917621970176697,0.3936484456062317
429,0.3930550515651703,0.39438700675964355
430,0.39139267802238464,0.39438700675964355
431,0.39287033677101135,0.3951255679130554
432,0.3884373903274536,0.3951255679130554
433,0.378278523683548,0.39438700675964355
434,0.40284448862075806,0.3936484456062317
435,0.3840044438838959,0.3936484456062317
436,0.37920206785202026,0.3958640992641449
437,0.38197267055511475,0.3951255679130554
438,0.3884373903274536,0.3958640992641449
439,0.3963797688484192,0.3958640992641449
440,0.3936091661453247,0.39660266041755676
441,0.3949021100997925,0.39734122157096863
442,0.3873291611671448,0.39660266041755676
443,0.4030291736125946,0.39660266041755676
444,0.39342445135116577,0.39660266041755676
445,0.3747691214084625,0.3958640992641449
446,0.3930550515651703,0.3958640992641449
447,0.3817879557609558,0.39660266041755676
448,0.3906538486480713,0.3958640992641449
449,0.38381972908973694,0.3951255679130554
450,0.3908385634422302,0.3958640992641449
451,0.37957146763801575,0.3958640992641449
452,0.3958256244659424,0.39734122157096863
453,0.3851126730442047,0.39734122157096863
454,0.3906538486480713,0.39734122157096863
455,0.39009973406791687,0.3980797529220581
456,0.38104912638664246,0.3980797529220581
457,0.38585150241851807,0.3980797529220581
458,0.3854820728302002,0.3980797529220581
459,0.38714444637298584,0.39881831407546997
460,0.38677501678466797,0.39881831407546997
461,0.38677501678466797,0.3980797529220581
462,0.39009973406791687,0.39734122157096863
463,0.39287033677101135,0.39734122157096863
464,0.39323973655700684,0.39734122157096863
465,0.39379388093948364,0.39660266041755676
466,0.38566678762435913,0.39734122157096863
467,0.3814185559749603,0.39734122157096863
468,0.3915773928165436,0.39660266041755676
469,0.40229034423828125,0.39734122157096863
470,0.39287033677101135,0.39660266041755676
471,0.39434799551963806,0.3958640992641449
472,0.40044328570365906,0.3951255679130554
473,0.39804211258888245,0.3951255679130554
474,0.39323973655700684,0.3951255679130554
475,0.38806796073913574,0.3958640992641449
476,0.37495383620262146,0.3958640992641449
477,0.3978573977947235,0.39660266041755676
478,0.38677501678466797,0.3958640992641449
479,0.392131507396698,0.39881831407546997
480,0.39102327823638916,0.39881831407546997
481,0.3878832757472992,0.4010339677333832
482,0.3812338411808014,0.4010339677333832
483,0.39471739530563354,0.4002954065799713
484,0.397487998008728,0.4002954065799713
485,0.405984491109848,0.40398818254470825
486,0.3873291611671448,0.4054652750492096
487,0.39804211258888245,0.40620383620262146
488,0.3902844488620758,0.40620383620262146
489,0.39471739530563354,0.40620383620262146
490,0.3851126730442047,0.4076809585094452
491,0.3967491686344147,0.4076809585094452
492,0.38622090220451355,0.4076809585094452
493,0.3926856219768524,0.4076809585094452
494,0.4054303765296936,0.4076809585094452
495,0.40192094445228577,0.4076809585094452
496,0.3912079930305481,0.4076809585094452
497,0.3997044563293457,0.40915805101394653
498,0.3945326805114746,0.40915805101394653
499,0.3967491686344147,0.4098966121673584
500,0.3899150490760803,0.4098966121673584
501,0.38899150490760803,0.4106351435184479
502,0.38862210512161255,0.41137370467185974
503,0.400628000497818,0.41137370467185974
504,0.3926856219768524,0.40915805101394653
505,0.39194679260253906,0.4098966121673584
506,0.39139267802238464,0.40915805101394653
507,0.38529738783836365,0.40915805101394653
508,0.39342445135116577,0.4098966121673584
509,0.39711856842041016,0.40915805101394653
510,0.40321388840675354,0.40915805101394653
511,0.39342445135116577,0.40841948986053467
512,0.39323973655700684,0.40915805101394653
513,0.3993350565433502,0.40841948986053467
514,0.3963797688484192,0.40915805101394653
515,0.39471739530563354,0.40915805101394653
516,0.39859622716903687,0.4098966121673584
517,0.3963797688484192,0.4106351435184479
518,0.3978573977947235,0.41137370467185974
519,0.39250093698501587,0.41137370467185974
520,0.392131507396698,0.41137370467185974
521,0.3969338834285736,0.41285082697868347
522,0.4076468348503113,0.41285082697868347
523,0.3958256244659424,0.41285082697868347
524,0.40044328570365906,0.41285082697868347
525,0.39841151237487793,0.41358935832977295
526,0.39859622716903687,0.41358935832977295
527,0.4000738859176636,0.41358935832977295
528,0.39988917112350464,0.4106351435184479
529,0.3982268273830414,0.40915805101394653
530,0.39342445135116577,0.4106351435184479
531,0.4078315496444702,0.4106351435184479
532,0.4015515446662903,0.41137370467185974
533,0.4021056592464447,0.41137370467185974
534,0.3908385634422302,0.4121122658252716
535,0.3865903317928314,0.41285082697868347
536,0.400628000497818,0.41285082697868347
537,0.4078315496444702,0.4143279194831848
538,0.400628000497818,0.4150664806365967
539,0.405984491109848,0.4143279194831848
540,0.4115256667137146,0.4143279194831848
541,0.40709272027015686,0.41358935832977295
542,0.3960103392601013,0.4143279194831848
543,0.4048762321472168,0.41358935832977295
544,0.39527150988578796,0.41358935832977295
545,0.3993350565433502,0.4150664806365967
546,0.40893977880477905,0.41358935832977295
547,0.41078683733940125,0.4150664806365967
548,0.39194679260253906,0.4150664806365967
549,0.41134098172187805,0.41580501198768616
550,0.39379388093948364,0.41580501198768616
551,0.39804211258888245,0.41580501198768616
552,0.40081271529197693,0.41580501198768616
553,0.40136682987213135,0.41580501198768616
554,0.4069080054759979,0.41580501198768616
555,0.39619505405426025,0.416543573141098
556,0.4045068323612213,0.4143279194831848
557,0.3908385634422302,0.4143279194831848
558,0.3969338834285736,0.4150664806365967
559,0.40893977880477905,0.4143279194831848
560,0.3969338834285736,0.4143279194831848
561,0.3950868248939514,0.41580501198768616
562,0.40469154715538025,0.4150664806365967
563,0.40709272027015686,0.4150664806365967
564,0.39471739530563354,0.4143279194831848
565,0.397487998008728,0.4143279194831848
566,0.40469154715538025,0.4143279194831848
567,0.4109715521335602,0.41580501198768616
568,0.39804211258888245,0.4143279194831848
569,0.39859622716903687,0.4143279194831848
570,0.3949021100997925,0.4150664806365967
571,0.40561506152153015,0.4150664806365967
572,0.3969338834285736,0.41580501198768616
573,0.4109715521335602,0.41580501198768616
574,0.3993350565433502,0.416543573141098
575,0.40192094445228577,0.4172821342945099
576,0.39342445135116577,0.416543573141098
577,0.3997044563293457,0.4194977879524231
578,0.4072774350643158,0.4194977879524231
579,0.4115256667137146,0.42023634910583496
580,0.4009974002838135,0.42023634910583496
581,0.4093092083930969,0.42023634910583496
582,0.4072774350643158,0.4217134416103363
583,0.409124493598938,0.42319053411483765
584,0.39804211258888245,0.42245200276374817
585,0.40616917610168457,0.42245200276374817
586,0.40949389338493347,0.42245200276374817
587,0.40284448862075806,0.42319053411483765
588,0.4063538908958435,0.4239290952682495
589,0.40524566173553467,0.4239290952682495
590,0.4111562669277191,0.42319053411483765
591,0.40857037901878357,0.4239290952682495
592,0.4048762321472168,0.4239290952682495
593,0.4002586007118225,0.4239290952682495
594,0.4096786081790924,0.4239290952682495
595,0.4009974002838135,0.4239290952682495
596,0.39951977133750916,0.42540621757507324
597,0.40801626443862915,0.42540621757507324
598,0.39619505405426025,0.42540621757507324
599,0.414480984210968,0.4246676564216614
600,0.4072774350643158,0.42540621757507324
601,0.4015515446662903,0.42540621757507324
602,0.39896565675735474,0.4246676564216614
603,0.40949389338493347,0.4246676564216614
604,0.39767271280288696,0.42540621757507324
605,0.41041743755340576,0.42540621757507324
606,0.4163280427455902,0.4239290952682495
607,0.4078315496444702,0.4239290952682495
608,0.40893977880477905,0.4239290952682495
609,0.40838566422462463,0.4246676564216614
610,0.3967491686344147,0.4268833100795746
611,0.3963797688484192,0.4268833100795746
612,0.4057997763156891,0.4261447489261627
613,0.41078683733940125,0.4246676564216614
614,0.40229034423828125,0.42540621757507324
615,0.4100480377674103,0.4239290952682495
616,0.41171038150787354,0.4246676564216614
617,0.41374215483665466,0.4246676564216614
618,0.40653860569000244,0.4246676564216614
619,0.42113038897514343,0.4239290952682495
620,0.40986332297325134,0.4239290952682495
621,0.41226449608802795,0.4239290952682495
622,0.4063538908958435,0.4246676564216614
623,0.4039527177810669,0.4246676564216614
624,0.40561506152153015,0.4246676564216614
625,0.40506094694137573,0.4246676564216614
626,0.4115256667137146,0.42540621757507324
627,0.40801626443862915,0.42540621757507324
628,0.4076468348503113,0.4246676564216614
629,0.4128186106681824,0.4239290952682495
630,0.4076468348503113,0.4239290952682495
631,0.4100480377674103,0.42319053411483765
632,0.4069080054759979,0.4239290952682495
633,0.4100480377674103,0.4239290952682495
634,0.40469154715538025,0.42540621757507324
635,0.4161433279514313,0.42540621757507324
636,0.4109715521335602,0.42540621757507324
637,0.40506094694137573,0.42540621757507324
638,0.4072774350643158,0.4261447489261627
639,0.4218692183494568,0.4268833100795746
640,0.41799038648605347,0.4261447489261627
641,0.4161433279514313,0.42540621757507324
642,0.4128186106681824,0.4246676564216614
643,0.4057997763156891,0.4246676564216614
644,0.40653860569000244,0.4246676564216614
645,0.4224233329296112,0.42540621757507324
646,0.412079781293869,0.4268833100795746
647,0.41706687211990356,0.4268833100795746
648,0.4181751012802124,0.4268833100795746
649,0.4257480502128601,0.4261447489261627
650,0.40893977880477905,0.42762187123298645
651,0.409124493598938,0.42762187123298645
652,0.39988917112350464,0.42762187123298645
653,0.4233468770980835,0.4283604025840759
654,0.4190986454486847,0.4283604025840759
655,0.41983744502067566,0.4283604025840759
656,0.4124492108821869,0.4290989637374878
657,0.422977477312088,0.42983752489089966
658,0.4163280427455902,0.4290989637374878
659,0.42223864793777466,0.4283604025840759
660,0.4115256667137146,0.4290989637374878
661,0.41466566920280457,0.4290989637374878
662,0.40616917610168457,0.42983752489089966
663,0.41558921337127686,0.4290989637374878
664,0.41171038150787354,0.4290989637374878
665,0.41743627190589905,0.4290989637374878
666,0.41466566920280457,0.4283604025840759
667,0.42593276500701904,0.4283604025840759
668,0.4281492531299591,0.4290989637374878
669,0.40949389338493347,0.4290989637374878
670,0.4067233204841614,0.4290989637374878
671,0.40653860569000244,0.4290989637374878
672,0.42168453335762024,0.43057605624198914
673,0.4078315496444702,0.431314617395401
674,0.4270409941673279,0.4283604025840759
675,0.4148503839969635,0.4290989637374878
676,0.41041743755340576,0.4268833100795746
677,0.4190986454486847,0.4268833100795746
678,0.4130033254623413,0.4283604025840759
679,0.41189509630203247,0.4283604025840759
680,0.41743627190589905,0.4290989637374878
681,0.40949389338493347,0.431314617395401
682,0.4128186106681824,0.4290989637374878
683,0.4172515571117401,0.42983752489089966
684,0.422977477312088,0.42983752489089966
685,0.4187292158603668,0.4290989637374878
686,0.41928333044052124,0.4290989637374878
687,0.4270409941673279,0.4290989637374878
688,0.41521981358528137,0.4283604025840759
689,0.4163280427455902,0.4283604025840759
690,0.40986332297325134,0.4290989637374878
691,0.42593276500701904,0.4290989637374878
692,0.4148503839969635,0.4290989637374878
693,0.4178057014942169,0.4290989637374878
694,0.41411155462265015,0.42983752489089966
695,0.4187292158603668,0.43057605624198914
696,0.4220539331436157,0.42983752489089966
697,0.41503509879112244,0.42983752489089966
698,0.42593276500701904,0.42983752489089966
699,0.42131510376930237,0.42983752489089966
700,0.4214998185634613,0.42983752489089966
701,0.41189509630203247,0.43057605624198914
